cls_elec,ct,disp,int,mod_pauli,pol,index
-431.2531,-2.3182,-1.2047,-439.1237,1.7291,-6.0768,236
-423.6236,-2.354,-1.206,-432.3899,1.7222,-6.9285,237
-413.8013,-2.4041,-1.2141,-423.60450000000003,1.7143,-7.8993,238
-401.2205,-2.4812,-1.2268,-412.2106,1.7051,-8.9872,239
-385.0473,-2.6085,-1.2586,-397.4298,1.6924,-10.2078,240
-437.1373,-2.0437,-1.0527,-442.54400000000004,1.3737,-3.684,241
-436.5813,-2.043,-1.0522,-442.067,1.3731,-3.7636,242
-434.8921,-2.0421,-1.051,-440.613,1.3715,-3.9993,243
-432.0031,-2.0467,-1.0527,-438.1199,1.3688,-4.3862,244
-427.7967,-2.0602,-1.055,-434.4643,1.365,-4.9174,245
-422.0914,-2.0816,-1.0549,-429.44969999999995,1.3605,-5.5823,246
-414.6218,-2.1112,-1.0565,-422.80240000000003,1.3551,-6.368,247
-405.0052,-2.1548,-1.0647,-414.13930000000005,1.3491,-7.2637,248
-392.6878,-2.2229,-1.0794,-402.91679999999997,1.3421,-8.2688,249
-376.853,-2.337,-1.1032,-388.356,1.3324,-9.3952,250
-428.0657,-1.8401,-0.9452,-433.1444,1.0784,-3.3718,251
-427.5212,-1.8395,-0.9419,-432.6694,1.078,-3.4448,252
-425.8666,-1.8393,-0.9373,-431.22759999999994,1.0767,-3.6611,253
-423.0369,-1.8435,-0.9364,-428.7601,1.0746,-4.0179,254
-418.9168,-1.854,-0.9373,-425.1461,1.0717,-4.5097,255
-413.3286,-1.8714,-0.9436,-420.20059999999995,1.0681,-5.1251,256
-406.0122,-1.8969,-0.9484,-413.6452,1.064,-5.8517,257
-396.593,-1.9344,-0.9508,-405.0988,1.0593,-6.6799,258
-384.5283,-1.9933,-0.9583,-394.0323,1.054,-7.6064,259
-369.0181,-2.0949,-0.9813,-379.6928,1.0466,-8.6451,260
-419.3776,-1.6595,-0.8493,-424.1266,0.8447,-3.0849,261
-418.844,-1.6587,-0.8425,-423.65329999999994,0.8444,-3.1525,262
-417.2226,-1.6595,-0.8342,-422.2255,0.8434,-3.3526,263
-414.4499,-1.6633,-0.8311,-419.7866,0.8417,-3.684,264
-410.4126,-1.6712,-0.8329,-416.216,0.8395,-4.1388,265
-404.9368,-1.6848,-0.8431,-411.3357,0.8367,-4.7077,266
-397.7675,-1.706,-0.85,-404.8704,0.8335,-5.3804,267
-388.5377,-1.7387,-0.8503,-396.44359999999995,0.8299,-6.1468,268
-376.7155,-1.7908,-0.8523,-385.5357,0.8258,-7.0029,269
-361.517,-1.8811,-0.8716,-371.41270000000003,0.8203,-7.9633,270
-411.047,-1.4976,-0.7453,-415.4631,0.6601,-2.8333,271
-410.524,-1.4974,-0.7387,-414.9955,0.6598,-2.8952,272
-408.9346,-1.4985,-0.7291,-413.58549999999997,0.659,-3.0823,273
-406.2165,-1.5019,-0.7245,-411.1753,0.6577,-3.3901,274
-402.2588,-1.508,-0.7275,-407.6497,0.656,-3.8114,275
-396.8909,-1.5185,-0.7331,-402.8264,0.6538,-4.3377,276
-389.863,-1.5358,-0.7418,-396.4499,0.6513,-4.9606,277
-380.8151,-1.5639,-0.7406,-388.14219999999995,0.6485,-5.6711,278
-369.2259,-1.6102,-0.744,-377.3993000000001,0.6454,-6.4646,279
