cls_elec,ct,disp,int,mod_pauli,pol,index
-423.7299,-4.2832,-3.3479,-441.4915,5.0514,-15.1819,175
-418.0909,-4.3402,-3.3696,-436.2213999999999,5.0443,-15.465,176
-410.7109,-4.4247,-3.4237,-429.35389999999995,5.0383,-15.8329,177
-401.2172,-4.5451,-3.5089,-420.5595,5.0377,-16.326,178
-389.0766,-4.717,-3.6799,-409.4464999999999,5.0547,-17.0277,179
-373.5234,-4.9657,-4.0367,-395.502,5.1255,-18.1017,180
-423.9522,-3.888,-2.8795,-440.4428,4.0496,-13.7727,181
-423.4137,-3.8893,-2.875,-439.9319,4.0489,-13.8028,182
-421.7773,-3.895,-2.8825,-438.3947,4.0466,-13.8865,183
-418.9788,-3.91,-2.8916,-435.76279999999997,4.0428,-14.0252,184
-414.9045,-3.941,-2.9066,-431.9348,4.038,-14.2207,185
-409.3792,-3.992,-2.9312,-426.74670000000003,4.0326,-14.4769,186
-402.1474,-4.0677,-2.9744,-419.97610000000003,4.0279,-14.8145,187
-392.843,-4.1768,-3.0484,-411.3039,4.0273,-15.263,188
-380.9413,-4.3321,-3.1918,-400.33080000000007,4.0401,-15.9057,189
-365.6854,-4.561,-3.4999,-386.5479,4.0951,-16.8967,190
-415.3448,-3.5892,-2.498,-431.0803,3.2485,-12.8968,191
-414.8169,-3.5891,-2.4983,-430.5805999999999,3.2479,-12.9242,192
-413.213,-3.5935,-2.5043,-429.06620000000004,3.2462,-13.0016,193
-410.4701,-3.6056,-2.5099,-426.46979999999996,3.2434,-13.1276,194
-406.4765,-3.632,-2.5317,-422.7066,3.2397,-13.3061,195
-401.0606,-3.677,-2.5436,-417.5881000000001,3.2356,-13.5425,196
-393.9715,-3.7444,-2.584,-410.9129,3.232,-13.845,197
-384.8495,-3.8418,-2.6513,-402.36769999999996,3.2313,-14.2564,198
-373.1785,-3.9841,-2.7681,-391.5361,3.2409,-14.8463,199
-358.2112,-4.1952,-3.0472,-377.9243,3.2834,-15.7541,200
-407.1087,-3.3185,-2.1591,-422.0312,2.616,-12.0609,201
-406.5911,-3.3182,-2.1581,-421.5356,2.6156,-12.0838,202
-405.0184,-3.3205,-2.1627,-420.0417999999999,2.6143,-12.1545,203
-402.3289,-3.3316,-2.1674,-417.48519999999996,2.6122,-12.2695,204
-398.413,-3.3549,-2.1775,-413.76820000000004,2.6094,-12.4322,205
-393.1023,-3.3943,-2.1967,-408.73400000000004,2.6063,-12.647,206
-386.1506,-3.4537,-2.2302,-402.15670000000006,2.6035,-12.9257,207
-377.2045,-3.5415,-2.2871,-393.7315,2.6028,-13.3012,208
-365.7562,-3.6712,-2.3947,-383.0525,2.6099,-13.8403,209
-351.0688,-3.8634,-2.6263,-369.5953,2.6426,-14.6794,210
-399.215,-3.0723,-1.8743,-413.3064999999999,2.1154,-11.2603,211
-398.7074,-3.0717,-1.8738,-412.81930000000006,2.1151,-11.2815,212
-397.1647,-3.0737,-1.8776,-411.3470999999999,2.1141,-11.3452,213
-394.5266,-3.0822,-1.8805,-408.82859999999994,2.1125,-11.4518,214
-390.6856,-3.1024,-1.894,-405.1722,2.1104,-11.6006,215
-385.4762,-3.137,-1.9056,-400.2077,2.108,-11.7969,216
-378.6568,-3.1892,-1.9349,-393.7256,2.1059,-12.0506,217
-369.8802,-3.2676,-1.9874,-385.4233,2.1052,-12.3933,218
-358.647,-3.3852,-2.0767,-374.88829999999996,2.1104,-12.8898,219
-344.2308,-3.5619,-2.2782,-361.6029,2.1354,-13.6674,220
-391.6389,-2.8442,-1.6384,-404.9069999999999,1.718,-10.5035,221
-391.1407,-2.8432,-1.636,-404.42560000000003,1.7177,-10.5234,222
-389.627,-2.8441,-1.6454,-402.98070000000007,1.717,-10.5812,223
-387.0384,-2.8519,-1.6491,-400.5022,1.7158,-10.6786,224
-383.2693,-2.8694,-1.6594,-396.89799999999997,1.7142,-10.8141,225
-378.1575,-2.8992,-1.6736,-392.01230000000004,1.7124,-10.9944,226
-371.4656,-2.9463,-1.6977,-385.6267,1.7107,-11.2278,227
-362.8526,-3.0159,-1.7426,-377.4437,1.7102,-11.5428,228
-351.8271,-3.1209,-1.8196,-367.05229999999995,1.7138,-11.9985,229
-337.6736,-3.2838,-2.0003,-353.94019999999995,1.7327,-12.7152,230
-384.3581,-2.6299,-1.4319,-396.81109999999995,1.4014,-9.7926,231
-383.8691,-2.6294,-1.4349,-396.3419,1.4012,-9.8097,232
-382.3833,-2.6302,-1.4389,-394.9149,1.4006,-9.8631,233
-379.8423,-2.6362,-1.4386,-392.4704,1.3997,-9.953,234
-376.1427,-2.6515,-1.4526,-388.9262,1.3985,-10.0779,235
-371.1249,-2.6775,-1.4549,-384.10210000000006,1.3972,-10.242,236
-364.5559,-2.7182,-1.478,-377.81350000000003,1.3959,-10.4573,237
-356.1006,-2.7801,-1.5134,-369.7449,1.3954,-10.7462,238
-345.2759,-2.8753,-1.5817,-359.49989999999997,1.3979,-11.1649,239
-331.3766,-3.0231,-1.7345,-346.5514,1.4121,-11.8293,240
-377.3533,-2.4293,-1.2481,-389.0088,1.1483,-9.1264,241
-376.8731,-2.4292,-1.248,-388.54400000000004,1.1482,-9.1419,242
-375.4142,-2.4296,-1.2492,-387.13669999999996,1.1477,-9.1914,243
-372.9192,-2.4342,-1.2525,-384.7328,1.147,-9.2739,244
-369.2864,-2.4471,-1.2581,-381.23470000000003,1.1461,-9.3892,245
-364.3593,-2.4697,-1.2662,-376.4904,1.1451,-9.5403,246
-357.9089,-2.5051,-1.2868,-370.29420000000005,1.1442,-9.7376,247
-349.6059,-2.5596,-1.3188,-362.3447,1.1437,-10.0041,248
-338.975,-2.6451,-1.387,-352.25270000000006,1.1454,-10.391,249
-325.3218,-2.7809,-1.5121,-339.4638,1.1559,-11.0049,250
-370.607,-2.2413,-1.0909,-381.5018,0.9451,-8.5077,251
-370.1354,-2.2412,-1.092,-381.0466,0.945,-8.523,252
-368.7023,-2.2411,-1.0901,-379.6577,0.9447,-8.5689,253
-366.2517,-2.2447,-1.0966,-377.2934000000001,0.9442,-8.6446,254
-362.6834,-2.2555,-1.1014,-373.8473,0.9435,-8.7505,255
-357.8438,-2.2747,-1.1097,-369.1762,0.9428,-8.8908,256
-351.5078,-2.3056,-1.1261,-363.0696,0.942,-9.0721,257
-343.3518,-2.354,-1.1546,-355.2367,0.9417,-9.318,258
-332.9083,-2.4307,-1.2084,-345.28000000000003,0.9428,-9.6754,259
-319.4934,-2.554,-1.3224,-332.6633,0.9504,-10.2439,260
-364.1036,-2.0643,-0.963,-374.2832,0.7813,-7.9336,261
-363.6403,-2.0641,-0.9626,-373.83430000000004,0.7812,-7.9485,262
-362.2323,-2.0636,-0.9637,-372.4694,0.781,-7.9908,263
-359.8244,-2.0658,-0.9687,-370.1391000000001,0.7806,-8.0608,264
-356.3184,-2.0743,-0.973,-366.7447,0.7801,-8.1591,265
-351.5632,-2.091,-0.9868,-362.14910000000003,0.7795,-8.2876,266
-345.3378,-2.1176,-0.9958,-356.1293,0.779,-8.4571,267
-337.3237,-2.1602,-1.0211,-348.4099999999999,0.7787,-8.6837,268
-327.0614,-2.228,-1.0629,-338.5878,0.7794,-9.0149,269
-313.8772,-2.3403,-1.1681,-326.1449,0.7849,-9.5442,270
-357.8292,-1.8972,-0.8535,-367.32779999999997,0.6487,-7.3966,271
-357.3738,-1.8964,-0.8563,-366.88840000000005,0.6486,-7.4105,272
-355.9899,-1.8957,-0.8575,-365.5449,0.6484,-7.4502,273
-353.6234,-1.8967,-0.8557,-363.2427,0.6481,-7.515,274
-350.1776,-1.9032,-0.8633,-359.9026,0.6477,-7.6062,275
-345.504,-1.9176,-0.8632,-355.36340000000007,0.6473,-7.7259,276
-339.3852,-1.9404,-0.8772,-349.4368,0.6469,-7.8809,277
-331.5084,-1.9778,-0.8974,-341.82779999999997,0.6467,-8.0909,278
-321.4212,-2.0388,-0.9473,-332.15869999999995,0.6471,-8.3985,279
-308.4605,-2.1397,-1.028,-319.86570000000006,0.6509,-8.8884,280
-351.7709,-1.7383,-0.7537,-360.6196999999999,0.5407,-6.8975,281
-351.3232,-1.7368,-0.7558,-360.18580000000003,0.5406,-6.9106,282
-349.9627,-1.7353,-0.7543,-358.85929999999996,0.5405,-6.9475,283
-347.636,-1.736,-0.755,-356.5939,0.5403,-7.0072,284
-344.2483,-1.7411,-0.7568,-353.29799999999994,0.54,-7.0918,285
-339.6536,-1.7529,-0.7716,-348.84159999999997,0.5397,-7.2032,286
-333.638,-1.7728,-0.7818,-343.00059999999996,0.5394,-7.3474,287
-325.8938,-1.8056,-0.8046,-335.50730000000004,0.5392,-7.5425,288
-315.9761,-1.8599,-0.8419,-325.965,0.5394,-7.8265,289
-303.2318,-1.9504,-0.9122,-313.83610000000004,0.542,-8.2837,290
-345.9171,-1.5875,-0.6653,-354.155,0.4524,-6.4375,291
-345.4767,-1.5863,-0.6671,-353.7264,0.4523,-6.4486,292
-344.1388,-1.5848,-0.6662,-352.41979999999995,0.4522,-6.4822,293
-341.8508,-1.5839,-0.6688,-350.18980000000005,0.4521,-6.5384,294
-338.5193,-1.5869,-0.6755,-346.9472,0.4518,-6.6173,295
-334.0008,-1.5971,-0.6808,-342.54780000000005,0.4516,-6.7207,296
-328.085,-1.6148,-0.6839,-336.7877,0.4514,-6.8554,297
-320.4691,-1.6432,-0.7062,-329.40400000000005,0.4513,-7.0368,298
-310.7154,-1.6915,-0.742,-319.99780000000004,0.4514,-7.3003,299
-298.1807,-1.7736,-0.8053,-308.0311,0.4531,-7.7246,300
-340.257,-1.4459,-0.5918,-347.9308,0.3798,-6.0159,301
-339.8239,-1.4448,-0.5939,-347.5091,0.3797,-6.0262,302
-338.5078,-1.4424,-0.5927,-346.22159999999997,0.3796,-6.0583,303
-336.2571,-1.4411,-0.5968,-344.0259,0.3795,-6.1104,304
-332.98,-1.4435,-0.6002,-340.8274,0.3794,-6.1831,305
-328.5352,-1.4514,-0.6034,-336.4907999999999,0.3792,-6.28,306
-322.7159,-1.4663,-0.616,-330.8237,0.3791,-6.4046,307
-315.2242,-1.4913,-0.6273,-323.5372,0.379,-6.5734,308
-305.6293,-1.5343,-0.6531,-314.2578,0.379,-6.8201,309
-293.2977,-1.608,-0.7213,-302.46340000000004,0.38,-7.2164,310
