cls_elec,ct,disp,int,mod_pauli,pol,index
-574.2033,-5.7735,-1.2168,-587.4646000000001,3.6228,-9.8938,185
-566.5438,-5.8336,-1.2353,-579.9440000000001,3.6218,-9.9531,186
-556.5174,-5.9384,-1.2675,-570.1511,3.6211,-10.0489,187
-543.6149,-6.1146,-1.3257,-557.6428,3.6258,-10.2134,188
-527.1059,-6.4112,-1.4331,-541.8168999999999,3.643,-10.5097,189
-505.9357,-6.911,-1.6318,-521.8583,3.6813,-11.0611,190
-570.6365,-5.5608,-0.997,-583.1656999999999,2.8913,-8.8627,191
-569.9104,-5.5621,-0.9978,-582.4481999999999,2.8893,-8.8672,192
-567.7041,-5.5677,-1.0004,-580.266,2.8862,-8.88,193
-563.9311,-5.5802,-1.0059,-576.533,2.8854,-8.9012,194
-558.4376,-5.6078,-1.0143,-571.1077,2.886,-8.934,195
-550.9871,-5.6602,-1.0289,-563.7722000000001,2.8895,-8.9855,196
-541.2338,-5.7519,-1.0567,-554.2222999999999,2.8896,-9.0695,197
-528.6809,-5.9115,-1.1053,-542.0198,2.8922,-9.2143,198
-512.6146,-6.1866,-1.194,-526.5735,2.8988,-9.4771,199
-491.9996,-6.6561,-1.3638,-507.0675,2.9229,-9.9709,200
-555.3931,-5.3652,-0.8333,-567.2891,2.3069,-8.0044,201
-554.6864,-5.3659,-0.8345,-566.5891,2.3055,-8.0078,202
-552.5389,-5.3687,-0.8375,-564.4603000000001,2.3036,-8.0188,203
-548.8663,-5.3779,-0.8425,-560.8214999999999,2.3021,-8.0369,204
-543.519,-5.4003,-0.8492,-555.5313,2.3034,-8.0662,205
-536.2665,-5.4454,-0.861,-548.3788999999998,2.3051,-8.1111,206
-526.7721,-5.5281,-0.8827,-539.0595,2.3078,-8.1844,207
-514.5513,-5.6724,-0.9232,-527.15,2.3091,-8.3122,208
-498.9065,-5.9243,-0.9993,-512.0649000000001,2.3117,-8.5465,209
-478.8229,-6.3641,-1.1437,-492.9919,2.3285,-8.9897,210
-540.9457,-5.1375,-0.6936,-552.1666999999999,1.8476,-7.2375,211
-540.2572,-5.1376,-0.6946,-551.4830000000001,1.8469,-7.2405,212
-538.1654,-5.1395,-0.6968,-549.4061,1.8457,-7.2501,213
-534.5881,-5.1472,-0.6998,-545.8552000000001,1.8462,-7.2663,214
-529.3794,-5.1653,-0.7052,-540.6947,1.8472,-7.292,215
-522.3148,-5.2029,-0.7155,-533.7177,1.8473,-7.3318,216
-513.0662,-5.2744,-0.7347,-524.626,1.8459,-7.3966,217
-501.1609,-5.4047,-0.7693,-512.9976,1.8468,-7.5095,218
-485.9177,-5.6368,-0.8324,-498.2541,1.8512,-7.7184,219
-466.3422,-6.0487,-0.9535,-479.59900000000005,1.8617,-8.1163,220
-527.2326,-4.8864,-0.5812,-537.7655,1.4811,-6.5464,221
-526.5616,-4.8864,-0.5819,-537.0987,1.48,-6.5488,222
-524.5226,-4.8879,-0.5827,-535.0717999999999,1.4785,-6.5571,223
-521.0357,-4.893,-0.585,-531.6087000000001,1.4766,-6.5716,224
-515.9587,-4.9068,-0.59,-526.5712000000001,1.4788,-6.5945,225
-509.0727,-4.9383,-0.5993,-519.7603,1.4798,-6.6298,226
-500.0575,-5.002,-0.6149,-510.8803,1.482,-6.6879,227
-488.4523,-5.12,-0.6434,-499.522,1.4826,-6.7889,228
-473.5916,-5.3335,-0.6964,-485.11530000000005,1.4813,-6.9751,229
-454.5018,-5.7161,-0.7986,-466.8604,1.4891,-7.333,230
-514.1991,-4.6173,-0.4908,-524.0462,1.1837,-5.9227,231
-513.5446,-4.6176,-0.4909,-523.3955,1.1824,-5.9248,232
-511.5559,-4.6179,-0.4917,-521.4177,1.18,-5.9322,233
-508.155,-4.6213,-0.4937,-518.0341000000001,1.1814,-5.9455,234
-503.2031,-4.632,-0.4981,-513.1171,1.1818,-5.9657,235
-496.4869,-4.6591,-0.5052,-506.4666,1.1816,-5.997,236
-487.6938,-4.7158,-0.5175,-497.7955,1.1801,-6.0485,237
