cls_elec,ct,disp,int,mod_pauli,pol,index
-1090.5136,-69.1135,-2.2584,-1246.3508,5.9749,-90.4402,208
-1076.9631,-71.8094,-2.4463,-1235.1132000000002,6.0354,-89.9298,209
-1059.6232,-75.4922,-2.8186,-1221.3988,6.1952,-89.66,210
-1100.418,-64.6512,-1.7416,-1247.4578,4.7109,-85.3579,211
-1099.8177,-64.7565,-1.744,-1246.9211,4.7113,-85.3142,212
-1097.9937,-65.0711,-1.7486,-1245.2954999999997,4.7088,-85.1909,213
-1094.8745,-65.6136,-1.7574,-1242.5158999999996,4.7107,-84.9811,214
-1090.3332,-66.4187,-1.7725,-1238.4947,4.7091,-84.6794,215
-1084.1749,-67.5426,-1.7999,-1233.0841,4.7157,-84.2824,216
-1076.1153,-69.0702,-1.8459,-1226.1154000000001,4.7228,-83.8068,217
-1065.7477,-71.1478,-1.9297,-1217.3628999999996,4.7417,-83.2794,218
-1052.4913,-73.9816,-2.0881,-1206.5533999999998,4.7934,-82.7858,219
-1035.5142,-77.8787,-2.4083,-1193.404,4.9082,-82.511,220
-1076.0158,-66.5205,-1.4955,-1218.808,3.7625,-78.5387,221
-1075.4287,-66.6264,-1.4962,-1218.2898,3.7628,-78.5013,222
-1073.645,-66.9485,-1.5007,-1216.724,3.7562,-78.386,223
-1070.5946,-67.5088,-1.5083,-1214.0329,3.7666,-78.1878,224
-1066.1534,-68.3409,-1.5211,-1210.1538999999998,3.7654,-77.9039,225
-1060.1306,-69.5031,-1.5447,-1204.9504,3.7611,-77.5331,226
-1052.2475,-71.0985,-1.5845,-1198.234,3.7789,-77.0824,227
-1042.105,-73.2792,-1.656,-1189.8333999999998,3.7887,-76.5819,228
-1029.1322,-76.2698,-1.7892,-1179.4819,3.8218,-76.1125,229
-1012.5071,-80.4128,-2.0638,-1166.9003,3.9168,-75.8334,230
-1052.6876,-68.407,-1.2816,-1191.561,3.0284,-72.2132,231
-1052.1133,-68.516,-1.2822,-1191.0615,3.0287,-72.1787,232
-1050.3681,-68.8517,-1.2861,-1189.5519,3.0238,-72.0698,233
-1047.3836,-69.4315,-1.2924,-1186.9624,3.0318,-71.8867,234
-1043.0383,-70.2965,-1.3034,-1183.2302,3.0309,-71.6229,235
-1037.1452,-71.5146,-1.3239,-1178.23,3.0276,-71.2739,236
-1029.4314,-73.1926,-1.3575,-1171.7891,3.0423,-70.8499,237
-1019.5053,-75.4942,-1.4182,-1163.7489,3.0478,-70.379,238
-1006.8056,-78.666,-1.5338,-1153.8632,3.0722,-69.93,239
-990.5216,-83.0794,-1.7682,-1141.8748,3.1476,-69.6532,240
-1030.3602,-70.3194,-1.0983,-1165.7046000000003,2.4494,-66.3761,241
-1029.7981,-70.433,-1.0993,-1165.2246,2.4494,-66.3436,242
-1028.0898,-70.7831,-1.1021,-1163.7680000000003,2.4503,-66.2433,243
-1025.1684,-71.3927,-1.1084,-1161.2901000000002,2.4499,-66.0705,244
-1020.915,-72.3026,-1.1186,-1157.7077000000002,2.4517,-65.8232,245
-1015.1464,-73.585,-1.1351,-1152.9177999999997,2.4491,-65.5004,246
-1007.595,-75.3575,-1.1642,-1146.7662,2.4553,-65.1048,247
-997.8769,-77.7993,-1.2162,-1139.0913,2.463,-64.6619,248
-985.4403,-81.1779,-1.3165,-1129.6789999999999,2.4868,-64.2311,249
-969.4862,-85.8855,-1.5159,-1118.3098000000002,2.5379,-63.9601,250
-1008.9677,-72.2846,-0.9494,-1141.2169999999999,1.9841,-60.9994,251
-1008.4172,-72.4046,-0.9506,-1140.7583,1.9824,-60.9683,252
-1006.7443,-72.7724,-0.9531,-1139.3636999999999,1.9821,-60.876,253
-1003.8835,-73.4157,-0.9587,-1136.9888999999998,1.9839,-60.7149,254
-999.7182,-74.378,-0.9678,-1133.5706,1.9788,-60.4854,255
-994.0689,-75.7382,-0.9827,-1128.9869,1.9867,-60.1838,256
-986.6736,-77.6236,-1.0072,-1123.1326999999999,1.9862,-59.8145,257
-977.1553,-80.2227,-1.0521,-1115.8363,1.9926,-59.3988,258
-964.9722,-83.8211,-1.1378,-1106.9104,2.0132,-58.9925,259
-949.3371,-88.8451,-1.3078,-1096.1711,2.0452,-58.7263,260
-988.4503,-74.3307,-0.8255,-1118.0564,1.6164,-56.0663,261
-987.911,-74.458,-0.8268,-1117.6171,1.6158,-56.0371,262
-986.2721,-74.8481,-0.8289,-1116.285,1.615,-55.9509,263
-983.4694,-75.5299,-0.8336,-1114.0238,1.6116,-55.8025,264
-979.3887,-76.5527,-0.8415,-1110.7546,1.618,-55.5897,265
-973.854,-78.0021,-0.8539,-1106.3974,1.6231,-55.3105,266
-966.6085,-80.0129,-0.8762,-1100.8483,1.6139,-54.9646,267
-957.2824,-82.7843,-0.9146,-1093.9296000000002,1.627,-54.5753,268
-945.3435,-86.6191,-0.9867,-1085.511,1.6317,-54.1934,269
-930.0166,-91.9668,-1.1347,-1075.3811,1.6714,-53.9344,270
-968.754,-76.4847,-0.7182,-1096.1873,1.3282,-51.5586,271
-968.2254,-76.6205,-0.7188,-1095.7688000000003,1.3275,-51.5316,272
